Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2/28/19,12430,NY,,Delaware County,Middletown,15804,1709,0.001171646,-0.001752336,-0.008700696,635
2/28/19,3280,NH,Claremont-Lebanon,Sullivan County,Washington,15805,1477,-0.002700878,0.010259918,-0.008724832,1136
2/28/19,60180,IL,Chicago-Naperville-Elgin,McHenry County,Union,15806,1739,-0.001148765,0.006948466,0.015771028,523
2/28/19,37181,TN,Nashville-Davidson--Murfreesboro--Franklin,Dickson County,Vanleer,15807,1027,0.000974659,0.014822134,0.053333333,725
2/28/19,4606,ME,,Washington County,Addison,15808,1201,-0.009075908,-0.004971002,0.062831858,740
2/28/19,23315,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,Carrsville,15809,1242,0.003231018,0.040201005,0.023907667,736
2/28/19,44427,OH,Salem,Columbiana County,Kensington,15810,893,-0.003348214,0.001121076,-0.004459309,443
2/28/19,61878,IL,Champaign-Urbana,Champaign County,Thomasboro,15811,928,0,-0.005359057,-0.008547009,567
2/28/19,61864,IL,Champaign-Urbana,Champaign County,Philo,15812,1183,0.011111111,0.007666099,0.020707506,640
2/28/19,36006,AL,Montgomery,Autauga County,Billingsley,15813,970,-0.018218623,-0.104339797,-0.049951028,749
2/28/19,62974,IL,Carbondale-Marion,Williamson County,Pittsburg,15814,775,-0.015247776,0.00129199,0.00388601,459
2/28/19,47922,IN,Chicago-Naperville-Elgin,Newton County,Brook,15815,838,0.006002401,0.035846724,0.02195122,537
2/28/19,5857,VT,,Orleans County,Newport,15816,1581,0.016066838,0.121276596,0.190512048,521
2/28/19,36505,AL,Mobile,Mobile County,Axis,15817,977,-0.009127789,0.013485477,-0.018090452,503
2/28/19,56050,MN,Minneapolis-St. Paul-Bloomington,Le Sueur County,Kasota,15818,1447,0.003467406,0.031361368,0.03283369,625
2/28/19,3837,NH,Laconia,Belknap County,Gilmanton,15819,1533,-0.004545455,-0.01793722,0.12803532,829
2/28/19,46076,IN,,Tipton County,Windfall,15820,889,0.004519774,0.016,0.01368301,446
2/28/19,98941,WA,Ellensburg,Kittitas County,Roslyn,15821,1466,0.002050581,0.016643551,0.056957462,791
2/28/19,62530,IL,Springfield,Sangamon County,Divernon,15822,849,-0.003521127,-0.037414966,-0.043918919,1110
2/28/19,61740,IL,Pontiac,Livingston County,Flanagan,15823,1086,-0.000919963,0.013059701,-0.004582951,569
2/28/19,14030,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,Sardinia,15824,1156,0,-0.011965812,-0.026116259,540
2/28/19,38460,TN,,Giles County,Goodspring,15825,974,0.002057613,0.035069075,0.079822616,456
2/28/19,43963,OH,Weirton-Steubenville,Jefferson County,Tiltonsville,15826,740,-0.002695418,-0.013333333,0.008174387,517
2/28/19,49636,MI,Traverse City,Leelanau County,Glen Arbor,15827,1919,0,0.028403001,-0.096090438,1953
2/28/19,33051,FL,Key West,Monroe County,Key Colony Beach,15828,3492,0.006340058,0.003448276,0.025550661,1181
2/28/19,37328,TN,,Lincoln County,Elora,15829,972,0,0.019937041,0.019937041,644
2/28/19,55751,MN,Duluth,Saint Louis County,Iron,15830,899,0.001113586,-0.008820287,0.02978236,749
2/28/19,57068,SD,Sioux Falls,Minnehaha County,Valley Springs,15831,1177,-0.002542373,0.027050611,0.004266212,549
2/28/19,15687,PA,Pittsburgh,Westmoreland County,Donegal,15832,925,-0.006444683,0.003253796,0.027777778,456
2/28/19,22938,VA,Charlottesville,Nelson County,Faber,15833,1388,0.006526468,0.03043801,0.029673591,648
2/28/19,16613,PA,Johnstown,Cambria County,Gallitzin,15834,820,0.040609137,0.102150538,0.081794195,448
2/28/19,38587,TN,,White County,Walling,15835,1082,-0.00733945,-0.015468608,0.071287129,573
2/28/19,97135,OR,,Tillamook County,Cloverdale,15836,1732,-0.001153403,0.028503563,0.016431925,692
2/28/19,64746,MO,Kansas City,Cass County,Freeman,15837,1111,-0.009803922,-0.038095238,-0.067170445,610
2/28/19,1072,MA,Greenfield Town,Franklin County,Shutesbury,15838,2010,0.005,0.021860702,0.068012752,826
2/28/19,17959,PA,Pottsville,Schuylkill County,New Philadelphia,15839,698,0.002873563,0.010130246,0.060790274,633
2/28/19,48621,MI,,Oscoda County,Fairview,15840,849,0.001179245,0.019207683,0.015550239,609
2/28/19,84774,UT,St. George,Washington County,Toquerville,15841,1542,0.009823183,0.073068894,0.037685061,520
2/28/19,88043,NM,Silver City,Grant County,Hurley,15842,799,0.008838384,0.056878307,0.096021948,565
2/28/19,14571,NY,Rochester,Orleans County,Carlton,15843,1319,0.001518603,0.009954058,0.027258567,479
2/28/19,60604,IL,Chicago-Naperville-Elgin,Cook County,Chicago,15844,1895,0.005838641,0.058659218,0.071832579,780
2/28/19,83434,ID,Idaho Falls,Jefferson County,Menan,15845,1159,0.000863558,0.032976827,0.055555556,574
2/28/19,48370,MI,Detroit-Warren-Dearborn,Oakland County,Leonard,15846,2151,0.000465116,0.002797203,0.036127168,641
2/28/19,56266,MN,,Redwood County,Morgan,15847,1108,-0.007168459,0.031657356,0.106893107,566
2/28/19,50166,IA,Des Moines-West Des Moines,Warren County,Milo,15848,1155,0.004347826,0.03960396,0.033094812,585
2/28/19,54979,WI,Oshkosh-Neenah,Winnebago County,Nekimi,15849,956,-0.005202914,-0.073643411,0.019189765,591
2/28/19,38461,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,Hampshire,15850,1103,0.005469462,0.035680751,0.025092937,776
2/28/19,22969,VA,Charlottesville,Albemarle County,Schuyler,15851,1208,-0.006578947,-0.025806452,-0.0336,605
2/28/19,23027,VA,,Cumberland County,Cartersville,15852,1255,0.002396166,0.013731826,0.004803843,696
2/28/19,67119,KS,Wichita,Sumner County,Oxford,15853,784,0.001277139,0.010309278,0.023498695,511
2/28/19,45363,OH,Sidney,Shelby County,Russia,15854,1260,0.003984064,0.016129032,0.02189781,446
2/28/19,50046,IA,Ames,Story County,Cambridge,15855,1236,-0.006430868,-0.019047619,0.008156607,628
2/28/19,48050,MI,Detroit-Warren-Dearborn,Macomb County,New Haven,15856,1255,-0.01876466,-0.075846834,-0.002384738,617
2/28/19,7934,NJ,New York-Newark-Jersey City,Somerset County,Peapack,15857,3148,0.00994546,0.039630119,-0.029293864,542
2/28/19,55732,MN,Duluth,Saint Louis County,Embarrass,15858,801,0.012642225,0.079514825,0.126582278,935
2/28/19,10546,NY,New York-Newark-Jersey City,Westchester County,Chappaqua,15859,3669,0.006308283,0.023430962,0.01269666,481
2/28/19,73151,OK,Oklahoma City,Oklahoma County,Oklahoma City,15860,2768,0.000723066,0.026706231,0.037092544,616
2/28/19,27212,NC,,Caswell County,Blanch,15861,1042,0.008712488,0.064351379,0.124056095,467
2/28/19,23153,VA,Richmond,Goochland County,Sandy Hook,15862,1718,0.005266238,0.029358898,0.045648205,547
2/28/19,24077,VA,Roanoke,Botetourt County,Cloverdale,15863,1184,0.00254022,0.024221453,0.034965035,488
2/28/19,55797,MN,Duluth,Carlton County,Wrenshall,15864,1351,0.005956813,0.02972561,0.048099302,548
2/28/19,84757,UT,St. George,Washington County,New Harmony,15865,1853,0.008161045,0.041011236,0.063719862,519
2/28/19,4544,ME,,Lincoln County,Boothbay,15866,1531,-0.000652742,-0.043722673,-0.073244552,666
2/28/19,55736,MN,Duluth,Saint Louis County,Floodwood,15867,895,0.009019166,0.03587963,0.084848485,923
2/28/19,52218,IA,Cedar Rapids,Linn County,Coggon,15868,1128,-0.005291005,-0.032590051,-0.010526316,715
2/28/19,12733,NY,,Sullivan County,Fallsburg,15869,1374,0.007331378,0.041698256,0.071762871,1866
2/28/19,48445,MI,,Huron County,Kinde,15870,897,0.001116071,0.027491409,0.055294118,449
2/28/19,61854,IL,Champaign-Urbana,Piatt County,Mansfield,15871,1191,0,-0.004180602,-0.014888337,571
2/28/19,6031,CT,Torrington,Litchfield County,Canaan,15872,1993,0.016836735,0.08138904,0.099282956,471
2/28/19,53063,WI,Manitowoc,Manitowoc County,Newton,15873,1082,-0.010968921,-0.011872146,-0.03650935,647
2/28/19,68359,NE,,Saline County,Friend,15874,1053,-0.012195122,-0.037477148,0.033366045,460
2/28/19,43067,OH,Columbus,Union County,Raymond,15875,1166,0.002579536,0.00952381,0.006908463,453
2/28/19,1071,MA,Springfield,Hampden County,Russell,15876,1719,0.006440281,0.032432432,0.106889891,482
2/28/19,81022,CO,Pueblo,Pueblo County,Avondale,15877,1023,0.009871668,0.023,0.021978022,445
2/28/19,20620,MD,California-Lexington Park,Saint Marys County,Callaway,15878,1660,0.006060606,0.032980709,0.022167488,507
2/28/19,52073,IA,Dubuque,Dubuque County,Sherrill,15879,1201,-0.011522634,-0.077572965,-0.029886914,590
2/28/19,56282,MN,Willmar,Kandiyohi County,Raymond,15880,1174,0.00427716,0.02443281,0.065335753,456
2/28/19,53057,WI,Fond du Lac,Fond du Lac County,Mount Calvary,15881,903,-0.016339869,-0.105054509,-0.026939655,593
2/28/19,49347,MI,Grand Rapids-Wyoming,Montcalm County,Trufant,15882,1040,-0.002876318,0.021611002,0.076604555,702
2/28/19,60460,IL,Pontiac,Livingston County,Odell,15883,1160,-0.00172117,0.002592913,-0.019442096,540
2/28/19,50543,IA,Fort Dodge,Webster County,Gowrie,15884,782,0.01164295,0.055330634,0.048257373,584
2/28/19,14028,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,Olcott,15885,1154,-0.01283148,-0.058727569,0.002606429,549
2/28/19,43457,OH,Toledo,Wood County,Risingsun,15886,976,-0.008130081,-0.00610998,-0.064237776,582
2/28/19,15849,PA,DuBois,Clearfield County,Huston,15887,935,-0.003198294,0,0.024096386,602
2/28/19,43464,OH,Fremont,Sandusky County,Vickery,15888,993,0.006079027,0.031152648,0.021604938,478
2/28/19,61235,IL,Davenport-Moline-Rock Island,Henry County,Atkinson,15889,1158,0.002597403,0.021164021,0.011353712,463
2/28/19,38559,TN,,White County,Doyle,15890,976,0,0.016666667,0.051724138,579
2/28/19,83823,ID,Moscow,Latah County,Deary,15891,1296,0.000772201,0.030206677,0.034317638,446
2/28/19,43340,OH,,Hardin County,Mount Victory,15892,996,0.005045409,0.016326531,-0.018719212,528
2/28/19,45312,OH,Dayton,Miami County,Casstown,15893,1303,0.000768049,0.005401235,0.005401235,488
2/28/19,3287,NH,Concord,Merrimack County,Wilmot,15894,1640,0.019900498,0.053984576,0.172265904,668
2/28/19,62674,IL,St. Louis,Macoupin County,Palmyra,15895,878,-0.011261261,-0.021181717,-0.043572985,424
2/28/19,61412,IL,Davenport-Moline-Rock Island,Mercer County,Alexis,15896,954,-0.00104712,0.021413276,-0.01344364,479
2/28/19,56535,MN,Grand Forks,Polk County,Erskine,15897,1268,-0.011691348,-0.012461059,0.017656501,612
2/28/19,54644,WI,La Crosse-Onalaska,La Crosse County,Mindoro,15898,1122,-0.001779359,-0.079573421,0.007181329,655
2/28/19,83813,ID,Sandpoint,Bonner County,Cocolalla,15899,1381,0.008765522,0.068058778,0.099522293,475
2/28/19,74471,OK,Tahlequah,Cherokee County,Welling,15900,806,0.00373599,-0.001239157,-0.02184466,550
2/28/19,73430,OK,,Love County,Burneyville,15901,919,0.003275109,-0.001086957,0.031425365,656
2/28/19,51458,IA,,Sac County,Odebolt,15902,839,0.001193317,0.03198032,0.007202881,514
2/28/19,56028,MN,Minneapolis-St. Paul-Bloomington,Le Sueur County,Elysian,15903,1538,0.002607562,0.037086986,0.042711864,728
2/28/19,56244,MN,,Stevens County,Hancock,15904,1091,-0.013562387,-0.004562044,0.05410628,477
2/28/19,13348,NY,Oneonta,Otsego County,Hartwick,15905,1282,0.011041009,0.0015625,0.017460317,486
2/28/19,60921,IL,Pontiac,Livingston County,Chatsworth,15906,1052,-0.013133208,-0.036630037,-0.041894353,585
2/28/19,57020,SD,Sioux Falls,Minnehaha County,Crooks,15907,1284,0.003909304,0.0272,0.046454768,530
2/28/19,61565,IL,Peoria,Marshall County,Hopewell,15908,1185,0,-0.005037783,-0.002525253,540
2/28/19,63769,MO,Cape Girardeau,Cape Girardeau County,Oak Ridge,15909,929,0.015300546,0.069044879,0.095518868,1011
2/28/19,5151,VT,Claremont-Lebanon,Windsor County,Weathersfield,15910,1592,-0.003754693,0.062041361,0.110181311,460
2/28/19,52768,IA,Davenport-Moline-Rock Island,Scott County,Princeton,15911,1325,0.009908537,-0.027165932,-0.024300442,557
2/28/19,62560,IL,,Montgomery County,Raymond,15912,943,-0.007368421,-0.009453782,-0.016684046,538
2/28/19,67561,KS,Hutchinson,Reno County,Nickerson,15913,683,0.005891016,-0.008708273,-0.015850144,475
2/28/19,20779,MD,Baltimore-Columbia-Towson,Anne Arundel County,Tracys Landing,15914,1953,-0.007117438,-0.005094244,0.004113111,749
2/28/19,43533,OH,Toledo,Fulton County,Lyons,15915,1057,0.00094697,0.010516252,-0.029384757,535
2/28/19,48662,MI,Alma,Gratiot County,Wheeler,15916,883,0.001133787,0.023174971,0.049940547,623
2/28/19,93604,CA,Madera,Madera County,Bass Lake,15917,1455,0.006224066,0.013937282,0.079376855,1129
2/28/19,13490,NY,Utica-Rome,Oneida County,Westmoreland,15918,1247,0.002411576,0.015472313,-0.014229249,456
2/28/19,96142,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,Tahoma,15919,2212,0.008663931,0.031235431,0.066538091,1377
2/28/19,48729,MI,,Tuscola County,Deford,15920,900,-0.001109878,0.029748284,0.058823529,698
2/28/19,61283,IL,Sterling,Whiteside County,Tampico,15921,1080,-0.009174312,0.033492823,0.035474593,467
2/28/19,47451,IN,Bedford,Lawrence County,Oolitic,15922,816,0.008652658,0.03030303,0.039490446,557
2/28/19,62573,IL,Decatur,Macon County,Warrensburg,15923,1084,-0.000921659,0.017840376,0.034351145,520
2/28/19,16738,PA,Bradford,McKean County,Lafayette,15924,940,0.009667025,0.036383682,0.042128603,428
2/28/19,18636,PA,Scranton--Wilkes-Barre--Hazleton,Wyoming County,Noxen,15925,1169,0.001713796,0.015638575,-0.000854701,454
2/28/19,49625,MI,,Manistee County,Copemish,15926,954,-0.005213764,0.020320856,0.040348964,708
2/28/19,45836,OH,,Hardin County,Dunkirk,15927,928,0.007600434,0.016429354,0.024282561,587
2/28/19,47360,IN,New Castle,Henry County,Mooreland,15928,853,-0.002339181,0.001173709,-0.041573034,455
2/28/19,89124,NV,Las Vegas-Henderson-Paradise,Clark County,Mount Charleston,15929,1225,0.012396694,0.027684564,0.052405498,1077
2/28/19,1098,MA,Springfield,Hampshire County,Worthington,15930,1994,0.00201005,-0.028265107,-0.059433962,549
2/28/19,46165,IN,Indianapolis-Carmel-Anderson,Hendricks County,North Salem,15931,1201,0.007550336,0.035344828,0.037132988,615
2/28/19,61377,IL,Peoria,Marshall County,Wenona,15932,960,-0.001040583,-0.001040583,-0.015384615,585
2/28/19,82053,WY,Cheyenne,Laramie County,Burns,15933,1099,-0.008122744,-0.11299435,-0.158499234,497
2/28/19,12070,NY,Amsterdam,Montgomery County,Amsterdam,15934,1415,-0.004922644,0.012884753,0.020923521,467
2/28/19,23827,VA,,Southampton County,Boykins,15935,1138,0.002643172,0.026149684,0.040219378,426
2/28/19,37348,TN,,Lincoln County,Kelso,15936,921,-0.003246753,0.019933555,0.027901786,680
2/28/19,61375,IL,Peoria,Marshall County,Varna,15937,1217,0.003297609,0.000822368,-0.008957655,835
2/28/19,25202,WV,Charleston,Kanawha County,Upper Falls,15938,866,-0.004597701,-0.019252548,-0.01814059,493
2/28/19,55710,MN,Duluth,Saint Louis County,Mountain Iron,15939,984,0.004081633,-0.080373832,-0.092250923,828
2/28/19,50056,IA,Ames,Story County,Colo,15940,1038,-0.003838772,0.004840271,-0.005747126,546
2/28/19,43320,OH,Columbus,Morrow County,Edison,15941,995,0.006066734,0.021560575,0.017382413,516
2/28/19,56115,MN,Marshall,Lyon County,Balaton,15942,1127,-0.008795075,0.013489209,0.090997096,500
2/28/19,61741,IL,Pontiac,Livingston County,Forrest,15943,1114,-0.001792115,-0.008014248,-0.015030946,562
2/28/19,6023,CT,Hartford-West Hartford-East Hartford,Hartford County,Berlin,15944,1850,-0.001079914,0.017042331,0,481
2/28/19,18915,PA,Philadelphia-Camden-Wilmington,Montgomery County,Hatfield,15945,2030,-0.001966568,0.006944444,0.025252525,479
2/28/19,21640,MD,,Caroline County,Henderson,15946,1492,-0.002006689,0.008108108,0.021917808,540
2/28/19,61078,IL,,Carroll County,Shannon,15947,1149,0.001743679,0.047402005,0.069832402,489
2/28/19,1354,MA,Greenfield Town,Franklin County,Gill,15948,1856,-0.002686728,0.025981205,0.03977591,535
2/28/19,21821,MD,Salisbury,Somerset County,Deal Island,15949,1357,0.014200299,0.071033938,0.086469175,1254
2/28/19,61232,IL,Davenport-Moline-Rock Island,Rock Island County,Andalusia,15950,966,0.013641133,0.025477707,-0.001034126,571
2/28/19,50682,IA,,Buchanan County,Winthrop,15951,902,-0.002212389,-0.00110742,-0.013129103,484
2/28/19,47940,IN,Crawfordsville,Montgomery County,Darlington,15952,902,0.004454343,0.022675737,0.003337041,803
2/28/19,61361,IL,Ottawa-Peru,Bureau County,Sheffield,15953,987,-0.008040201,-0.005040323,-0.033300686,436
2/28/19,3464,NH,Keene,Cheshire County,Stoddard,15954,1487,-0.003351206,0.011564626,0.039133473,910
2/28/19,47941,IN,Lafayette-West Lafayette,Tippecanoe County,Dayton,15955,1142,-0.000874891,0.012411348,0.030685921,480
2/28/19,48897,MI,Grand Rapids-Wyoming,Barry County,Woodland,15956,1084,-0.003676471,-0.00275989,0.037320574,545
2/28/19,49814,MI,Marquette,Marquette County,Champion,15957,913,0.024691358,0.136986301,0.080473373,615
2/28/19,56152,MN,,Redwood County,Lamberton,15958,1074,-0.011049724,0.018009479,0.072927073,538
2/28/19,44250,OH,Akron,Summit County,Lakemore,15959,788,0,0.001270648,0.046480744,448
2/28/19,53577,WI,Baraboo,Sauk County,Plain,15960,1148,0,0.022261799,0,470
2/28/19,47234,IN,Indianapolis-Carmel-Anderson,Shelby County,Flat Rock,15961,950,0.001053741,-0.009384776,-0.016563147,534
2/28/19,30746,GA,Calhoun,Gordon County,Sugar Valley,15962,1137,0.00353045,0.02064632,0.04599816,451
2/28/19,62218,IL,St. Louis,Clinton County,Bartelso,15963,1240,0.004862237,0.007311129,0.004048583,514
2/28/19,54864,WI,Duluth,Douglas County,Poplar,15964,1040,0.014634146,0.057985758,0.044176707,548
2/28/19,74570,OK,,Hughes County,Stuart,15965,888,-0.003367003,-0.034782609,-0.05026738,472
2/28/19,3777,NH,Claremont-Lebanon,Grafton County,Orford,15966,1428,0.003513703,-0.002096436,0.046920821,634
2/28/19,67428,KS,McPherson,McPherson County,Canton,15967,880,-0.005649718,-0.012345679,-0.013452915,448
2/28/19,3442,NH,Manchester-Nashua,Hillsborough County,Bennington,15968,1547,-0.003221649,0.055972696,0.10578985,701
2/28/19,54977,WI,,Waupaca County,Scandinavia,15969,1080,0.009345794,0.038461538,-0.056768559,497
2/28/19,44093,OH,Ashtabula,Ashtabula County,Williamsfield,15970,888,0.004524887,0.024221453,0.014857143,443
2/28/19,61322,IL,Ottawa-Peru,Bureau County,Depue,15971,849,-0.005854801,-0.036322361,-0.049272116,514
2/28/19,48747,MI,Bay City,Bay County,Portsmouth,15972,824,-0.013173653,-0.047398844,-0.113978495,540
2/28/19,57043,SD,Sioux Falls,Turner County,Marion,15973,1035,0.001936108,-0.004807692,0.037074148,515
2/28/19,8319,NJ,Atlantic City-Hammonton,Atlantic County,Estell Manor,15974,1505,-0.002650762,0.006688963,0,582
2/28/19,22937,VA,Charlottesville,Albemarle County,Esmont,15975,1212,-0.009803922,-0.037331215,-0.063369397,631
2/28/19,66531,KS,Manhattan,Riley County,Riley,15976,1075,0.009389671,0.021863118,-0.014665445,482
2/28/19,64444,MO,Kansas City,Platte County,Edgerton,15977,1249,0.003212851,0.011336032,0.011336032,547
2/28/19,22713,VA,Washington-Arlington-Alexandria,Culpeper County,Boston,15978,1681,-0.00059453,-0.011176471,0.027506112,461
2/28/19,67001,KS,Wichita,Sedgwick County,Andale,15979,1245,-0.001603849,-0.000802568,0.004842615,500
2/28/19,56569,MN,,Becker County,Ogema,15980,1344,0.00373413,0.029096478,0.045914397,540
2/28/19,6027,CT,Hartford-West Hartford-East Hartford,Hartford County,Hartland,15981,1732,-0.008018328,-0.008586148,0.009912536,554
2/28/19,23433,VA,Virginia Beach-Norfolk-Newport News,Suffolk City,Suffolk,15982,1963,-0.001017812,0.006150692,0.012377514,565
2/28/19,55924,MN,Rochester,Dodge County,Claremont,15983,1300,0,0.020408163,0.023622047,558
2/28/19,6481,CT,Hartford-West Hartford-East Hartford,Middlesex County,Middlefield,15984,1636,-0.000610874,0.013003096,0.046705054,463
2/28/19,3084,NH,Manchester-Nashua,Hillsborough County,Temple,15985,1798,-0.002219756,0.033927545,0.070238095,544
2/28/19,44669,OH,Canton-Massillon,Stark County,Paris,15986,987,-0.01003009,0.001014199,-0.086956522,428
2/28/19,52141,IA,,Fayette County,Elgin,15987,786,0.008985879,0.114893617,0.152492669,1036
2/28/19,62295,IL,St. Louis,Monroe County,Valmeyer,15988,1272,-0.00625,0.00792393,0.008723236,570
2/28/19,12726,NY,,Sullivan County,Cochecton,15989,1415,-0.005621926,-0.035446489,0.051263001,558
2/28/19,49126,MI,Niles-Benton Harbor,Berrien County,Sodus,15990,1063,-0.00093985,-0.002814259,0.032038835,481
2/28/19,50233,IA,Des Moines-West Des Moines,Dallas County,Redfield,15991,1087,-0.003666361,-0.028596962,-0.063738157,534
2/28/19,1011,MA,Springfield,Hampden County,Chester,15992,1489,0.006081081,0.017771702,0.029737206,534
2/28/19,21719,MD,Hagerstown-Martinsburg,Washington County,Cascade,15993,1164,-0.001715266,-0.009361702,0.000859845,651
2/28/19,46794,IN,Kendallville,Noble County,Wawaka,15994,948,-0.001053741,0.004237288,-0.010438413,553
2/28/19,48873,MI,Ionia,Ionia County,Pewamo,15995,1155,-0.007731959,0.011383538,0.037735849,539
2/28/19,98645,WA,Longview,Cowlitz County,Silverlake,15996,1643,0,0.058634021,0.099732262,466
2/28/19,13807,NY,Oneonta,Otsego County,Milford,15997,1230,0.008196721,-0.014423077,0.004081633,492
2/28/19,51055,IA,Sioux City,Woodbury County,Sloan,15998,1078,0.006535948,0.001858736,0.036538462,532
2/28/19,80827,CO,Denver-Aurora-Lakewood,Park County,Lake George,15999,1536,0.001956947,0.017218543,0.051334702,718
2/28/19,3230,NH,Concord,Merrimack County,Danbury,16000,1275,-0.008553655,0.010301109,0.11451049,608
2/28/19,47393,IN,Richmond,Wayne County,Williamsburg,16001,899,0.005592841,0.025085519,0.008978676,593
2/28/19,56576,MN,Fergus Falls,Otter Tail County,Richville,16002,1337,-0.005208333,0.005263158,0.000748503,832
2/28/19,48701,MI,,Tuscola County,Akron,16003,845,-0.002361275,0.015625,0.054931336,661
2/28/19,49679,MI,,Osceola County,Sears,16004,895,0.007882883,0.049237984,0.062945368,678
2/28/19,24072,VA,Blacksburg-Christiansburg-Radford,Floyd County,Check,16005,1184,0.000845309,0.034061135,0.072463768,473
2/28/19,47948,IN,Chicago-Naperville-Elgin,Newton County,Goodland,16006,794,0.002525253,0.021879022,0.033854167,467
2/28/19,99119,WA,Spokane-Spokane Valley,Pend Oreille County,Cusick,16007,1330,-0.005979073,0.00681302,0.027820711,489
2/28/19,56382,MN,,Morrison County,Swanville,16008,1253,-0.004765687,-0.022620905,0.009669621,597
2/28/19,8006,NJ,New York-Newark-Jersey City,Ocean County,Barnegat Light,16009,3076,-0.000649773,-0.032095658,-0.018819777,1173
2/28/19,5075,VT,Claremont-Lebanon,Orange County,Thetford,16010,1593,-0.003128911,0.055666004,0.051485149,457
2/28/19,31829,GA,Columbus,Harris County,Waverly Hall,16011,1529,0.00065445,-0.001958225,0.002622951,519
2/28/19,12513,NY,Hudson,Columbia County,Claverack,16012,1548,0.003891051,0,0.021782178,529
2/28/19,22940,VA,Charlottesville,Albemarle County,Free Union,16013,1815,0.001655629,-0.009279476,-0.001650165,435
2/28/19,43540,OH,Toledo,Fulton County,Metamora,16014,1073,0.002803738,0.015137181,-0.02807971,437
2/28/19,31097,GA,Thomaston,Upson County,Yatesville,16015,1033,0.01373896,0.064948454,0.088514226,479
2/28/19,57018,SD,Sioux Falls,Minnehaha County,Colton,16016,1098,0.000911577,0.035849057,-0.000909918,464
2/28/19,29717,SC,Charlotte-Concord-Gastonia,York County,Hickory Grove,16017,1167,0.008643042,0.050405041,0.068681319,469
2/28/19,72122,AR,Little Rock-North Little Rock-Conway,Saline County,Paron,16018,1208,0.005828476,0.028085106,0.04137931,462
2/28/19,73645,OK,Elk City,Beckham County,Erick,16019,740,0,0.00135318,0.004070556,606
2/28/19,93544,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Llano,16020,2201,-0.000454133,0.020871985,0.012419503,560
2/28/19,53023,WI,Sheboygan,Sheboygan County,Greenbush,16021,1094,-0.000913242,0.028195489,-0.006357856,461
2/28/19,43432,OH,Port Clinton,Ottawa County,Graytown,16022,1153,0.006108202,0.023978686,-0.011149228,468
2/28/19,4848,ME,,Waldo County,Islesboro,16023,1417,-0.00491573,-0.005614035,0.014316392,706
2/28/19,38391,TN,Jackson,Madison County,Denmark,16024,791,0.006361323,0.067476383,0.049071618,950
2/28/19,62048,IL,St. Louis,Madison County,Hartford,16025,732,0,0.005494505,0.025210084,646
2/28/19,83626,ID,Boise City,Canyon County,Greenleaf,16026,1201,0.01779661,0.094804011,0.100824931,487
2/28/19,61329,IL,Ottawa-Peru,Bureau County,Ladd,16027,1004,-0.003968254,0.002997003,-0.024295432,501
2/28/19,37118,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,Milton,16028,1442,0.00628053,0.045685279,0.032211883,542
2/28/19,55324,MN,,Meeker County,Darwin,16029,1375,0.000727802,0.018518519,0.038519637,674
2/28/19,97886,OR,Hermiston-Pendleton,Umatilla County,Weston,16030,1279,-0.005443235,0.048360656,0.102586207,672
2/28/19,54922,WI,Appleton,Outagamie County,Bear Creek,16031,964,0.019027484,0.079507279,0.120930233,470
2/28/19,48760,MI,,Tuscola County,Silverwood,16032,883,0,0.024361949,0.035169988,744
2/28/19,56570,MN,,Becker County,Osage,16033,1402,0.007183908,0.050187266,0.075153374,690
2/28/19,59846,MT,Missoula,Missoula County,Huson,16034,1453,0.00414651,0.066030814,-0.014246947,493
2/28/19,48860,MI,Ionia,Ionia County,Muir,16035,1024,-0.008712488,0.00589391,0.034343434,505
2/28/19,10518,NY,New York-Newark-Jersey City,Westchester County,Lewisboro,16036,3444,-0.001160093,0.01443299,0.041742287,504
2/28/19,3846,NH,,Carroll County,Jackson,16037,1535,-0.01665599,-0.074743822,0.037162162,1440
2/28/19,3583,NH,Berlin,Coos County,Jefferson,16038,1335,0.000749625,-0.002242152,0.040530008,536
2/28/19,21645,MD,,Kent County,Kennedyville,16039,1671,0,0.013956311,0.001198322,643
2/28/19,55722,MN,Grand Rapids,Itasca County,Coleraine,16040,1089,-0.007292616,-0.016260163,0.003686636,523
2/28/19,74826,OK,Shawnee,Pottawatomie County,Asher,16041,701,0.00286123,0.020378457,-0.012676056,552
2/28/19,20684,MD,California-Lexington Park,Saint Marys County,Saint Inigoes,16042,1657,0.003026634,0.027278363,0.034332085,600
2/28/19,10964,NY,New York-Newark-Jersey City,Rockland County,Orangetown,16043,3369,-0.002959455,0.008984726,0.098467558,516
2/28/19,51016,IA,Sioux City,Woodbury County,Correctionville,16044,848,0.004739336,0.019230769,0.005931198,601
2/28/19,53911,WI,Madison,Columbia County,Arlington,16045,1256,0,0.021969081,0.008025682,476
